INFO 09-03 09:15:33 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 1025. schedule: 0.43ms(0.21%), comm: 5.69ms(2.78%), swap: 0.01ms(0.00%), execute: 198.59ms(97.01%), cur_step: 204.71ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 39, num_tokens: 39. schedule: 2.88ms(5.90%), comm: 6.84ms(14.01%), swap: 0.01ms(0.01%), execute: 39.09ms(80.08%), cur_step: 48.81ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 39, num_tokens: 39. schedule: 2.02ms(4.24%), comm: 6.66ms(13.96%), swap: 0.00ms(0.01%), execute: 39.05ms(81.80%), cur_step: 47.74ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 39, num_tokens: 39. schedule: 2.52ms(5.58%), comm: 5.95ms(13.20%), swap: 0.00ms(0.01%), execute: 36.63ms(81.22%), cur_step: 45.10ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 38, num_tokens: 38. schedule: 3.21ms(6.72%), comm: 6.38ms(13.37%), swap: 0.00ms(0.01%), execute: 38.16ms(79.90%), cur_step: 47.75ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 37, num_tokens: 37. schedule: 2.66ms(5.77%), comm: 6.23ms(13.52%), swap: 0.00ms(0.01%), execute: 37.17ms(80.70%), cur_step: 46.06ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 37, num_tokens: 37. schedule: 1.85ms(4.33%), comm: 3.96ms(9.29%), swap: 0.00ms(0.01%), execute: 36.85ms(86.37%), cur_step: 42.66ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 37, num_tokens: 37. schedule: 1.87ms(4.00%), comm: 6.13ms(13.16%), swap: 0.00ms(0.01%), execute: 38.60ms(82.83%), cur_step: 46.60ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 36, num_tokens: 36. schedule: 2.30ms(4.92%), comm: 6.52ms(13.92%), swap: 0.00ms(0.01%), execute: 37.98ms(81.15%), cur_step: 46.81ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 36, num_tokens: 36. schedule: 2.07ms(4.50%), comm: 5.94ms(12.87%), swap: 0.00ms(0.01%), execute: 38.11ms(82.62%), cur_step: 46.12ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 36, num_tokens: 36. schedule: 2.33ms(5.13%), comm: 5.76ms(12.65%), swap: 0.00ms(0.01%), execute: 37.41ms(82.21%), cur_step: 45.51ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 36, num_tokens: 36. schedule: 2.70ms(5.77%), comm: 6.88ms(14.71%), swap: 0.01ms(0.01%), execute: 37.18ms(79.52%), cur_step: 46.76ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 35, num_tokens: 35. schedule: 1.70ms(3.95%), comm: 3.67ms(8.51%), swap: 0.00ms(0.01%), execute: 37.71ms(87.53%), cur_step: 43.08ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 34, num_tokens: 34. schedule: 1.75ms(3.90%), comm: 6.74ms(15.03%), swap: 0.00ms(0.01%), execute: 36.38ms(81.07%), cur_step: 44.87ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 34, num_tokens: 34. schedule: 1.73ms(3.86%), comm: 5.75ms(12.85%), swap: 0.00ms(0.01%), execute: 37.28ms(83.29%), cur_step: 44.76ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 34, num_tokens: 34. schedule: 3.61ms(7.80%), comm: 6.26ms(13.50%), swap: 0.00ms(0.00%), execute: 36.48ms(78.70%), cur_step: 46.35ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 34, num_tokens: 34. schedule: 1.97ms(4.29%), comm: 7.10ms(15.46%), swap: 0.00ms(0.01%), execute: 36.86ms(80.25%), cur_step: 45.93ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 34, num_tokens: 34. schedule: 2.17ms(4.81%), comm: 5.72ms(12.69%), swap: 0.01ms(0.01%), execute: 37.20ms(82.49%), cur_step: 45.09ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 32, num_tokens: 32. schedule: 2.73ms(7.28%), comm: 5.54ms(14.80%), swap: 0.00ms(0.01%), execute: 29.19ms(77.92%), cur_step: 37.46ms
INFO 09-03 09:17:15 async_llm_engine.py:282] num_prefill: 0, num_decode: 32, num_tokens: 32. schedule: 2.44ms(6.32%), comm: 7.13ms(18.48%), swap: 0.00ms(0.01%), execute: 29.01ms(75.19%), cur_step: 38.58ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 31, num_tokens: 31. schedule: 3.61ms(9.26%), comm: 6.28ms(16.09%), swap: 0.00ms(0.01%), execute: 29.12ms(74.63%), cur_step: 39.02ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 31, num_tokens: 31. schedule: 2.35ms(6.07%), comm: 6.07ms(15.66%), swap: 0.00ms(0.01%), execute: 30.33ms(78.26%), cur_step: 38.75ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 30, num_tokens: 30. schedule: 1.89ms(5.05%), comm: 7.52ms(20.11%), swap: 0.00ms(0.01%), execute: 27.98ms(74.82%), cur_step: 37.40ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 30, num_tokens: 30. schedule: 1.91ms(5.20%), comm: 5.71ms(15.49%), swap: 0.00ms(0.01%), execute: 29.20ms(79.30%), cur_step: 36.83ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 30, num_tokens: 30. schedule: 2.67ms(7.33%), comm: 6.56ms(18.03%), swap: 0.00ms(0.01%), execute: 27.17ms(74.63%), cur_step: 36.41ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 28, num_tokens: 28. schedule: 1.89ms(5.25%), comm: 5.58ms(15.53%), swap: 0.00ms(0.01%), execute: 28.49ms(79.22%), cur_step: 35.97ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 27, num_tokens: 27. schedule: 1.94ms(5.15%), comm: 7.23ms(19.21%), swap: 0.00ms(0.01%), execute: 28.47ms(75.63%), cur_step: 37.64ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 4, num_decode: 0, num_tokens: 1463. schedule: 1.60ms(0.60%), comm: 9.77ms(3.67%), swap: 0.00ms(0.00%), execute: 254.64ms(95.72%), cur_step: 266.01ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 31, num_tokens: 31. schedule: 2.60ms(6.88%), comm: 6.10ms(16.18%), swap: 0.00ms(0.01%), execute: 29.01ms(76.93%), cur_step: 37.72ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 31, num_tokens: 31. schedule: 2.02ms(5.74%), comm: 4.32ms(12.30%), swap: 0.00ms(0.01%), execute: 28.78ms(81.95%), cur_step: 35.12ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 31, num_tokens: 31. schedule: 2.29ms(6.61%), comm: 5.22ms(15.05%), swap: 0.00ms(0.01%), execute: 27.15ms(78.33%), cur_step: 34.66ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 31, num_tokens: 31. schedule: 1.86ms(5.07%), comm: 5.21ms(14.21%), swap: 0.01ms(0.02%), execute: 29.56ms(80.70%), cur_step: 36.63ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 30, num_tokens: 30. schedule: 2.14ms(6.22%), comm: 5.54ms(16.14%), swap: 0.00ms(0.01%), execute: 26.65ms(77.63%), cur_step: 34.33ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 30, num_tokens: 30. schedule: 1.94ms(5.57%), comm: 4.25ms(12.20%), swap: 0.00ms(0.01%), execute: 28.64ms(82.22%), cur_step: 34.83ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 30, num_tokens: 30. schedule: 1.67ms(4.98%), comm: 5.32ms(15.89%), swap: 0.00ms(0.01%), execute: 26.50ms(79.13%), cur_step: 33.49ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 30, num_tokens: 30. schedule: 2.82ms(7.82%), comm: 5.62ms(15.59%), swap: 0.00ms(0.01%), execute: 27.62ms(76.58%), cur_step: 36.06ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 29, num_tokens: 29. schedule: 2.68ms(7.20%), comm: 5.60ms(15.02%), swap: 0.00ms(0.01%), execute: 28.98ms(77.77%), cur_step: 37.26ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 29, num_tokens: 29. schedule: 3.28ms(8.89%), comm: 5.16ms(14.00%), swap: 0.01ms(0.02%), execute: 28.43ms(77.09%), cur_step: 36.88ms
INFO 09-03 09:17:16 async_llm_engine.py:282] num_prefill: 0, num_decode: 29, num_tokens: 29. schedule: 2.87ms(7.66%), comm: 5.72ms(15.31%), swap: 0.01ms(0.01%), execute: 28.79ms(77.01%), cur_step: 37.39ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 27, num_tokens: 27. schedule: 2.41ms(7.02%), comm: 5.04ms(14.70%), swap: 0.00ms(0.01%), execute: 26.84ms(78.27%), cur_step: 34.29ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 27, num_tokens: 27. schedule: 2.56ms(8.17%), comm: 3.03ms(9.66%), swap: 0.00ms(0.01%), execute: 25.79ms(82.17%), cur_step: 31.39ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 27, num_tokens: 27. schedule: 2.20ms(6.96%), comm: 3.89ms(12.29%), swap: 0.00ms(0.01%), execute: 25.53ms(80.75%), cur_step: 31.62ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 27, num_tokens: 27. schedule: 1.36ms(4.37%), comm: 3.34ms(10.77%), swap: 0.00ms(0.01%), execute: 26.32ms(84.85%), cur_step: 31.02ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 25, num_tokens: 25. schedule: 1.35ms(4.43%), comm: 2.73ms(8.99%), swap: 0.00ms(0.01%), execute: 26.31ms(86.57%), cur_step: 30.39ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 25, num_tokens: 25. schedule: 1.82ms(6.01%), comm: 2.82ms(9.33%), swap: 0.00ms(0.01%), execute: 25.61ms(84.64%), cur_step: 30.26ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 25, num_tokens: 25. schedule: 1.32ms(4.28%), comm: 3.12ms(10.11%), swap: 0.00ms(0.01%), execute: 26.40ms(85.60%), cur_step: 30.84ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 25, num_tokens: 25. schedule: 1.28ms(4.00%), comm: 4.45ms(13.97%), swap: 0.00ms(0.01%), execute: 26.15ms(82.02%), cur_step: 31.88ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 25, num_tokens: 25. schedule: 1.90ms(5.62%), comm: 4.64ms(13.74%), swap: 0.00ms(0.01%), execute: 27.24ms(80.63%), cur_step: 33.79ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 25, num_tokens: 25. schedule: 1.77ms(5.37%), comm: 4.72ms(14.32%), swap: 0.00ms(0.01%), execute: 26.49ms(80.30%), cur_step: 32.99ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 24, num_tokens: 24. schedule: 2.12ms(6.70%), comm: 4.51ms(14.24%), swap: 0.00ms(0.01%), execute: 25.03ms(79.05%), cur_step: 31.67ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 23, num_tokens: 23. schedule: 2.41ms(7.14%), comm: 5.23ms(15.53%), swap: 0.00ms(0.01%), execute: 26.06ms(77.32%), cur_step: 33.70ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 21, num_tokens: 21. schedule: 1.27ms(4.08%), comm: 4.41ms(14.18%), swap: 0.00ms(0.01%), execute: 25.38ms(81.73%), cur_step: 31.06ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 21, num_tokens: 21. schedule: 2.33ms(7.20%), comm: 4.10ms(12.69%), swap: 0.00ms(0.01%), execute: 25.86ms(80.10%), cur_step: 32.29ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 21, num_tokens: 21. schedule: 1.90ms(5.97%), comm: 4.82ms(15.18%), swap: 0.01ms(0.02%), execute: 25.02ms(78.83%), cur_step: 31.74ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 20, num_tokens: 20. schedule: 2.27ms(7.30%), comm: 4.37ms(14.07%), swap: 0.00ms(0.01%), execute: 24.42ms(78.63%), cur_step: 31.06ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 1.91ms(6.70%), comm: 2.72ms(9.55%), swap: 0.00ms(0.01%), execute: 23.84ms(83.75%), cur_step: 28.47ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 1.14ms(3.94%), comm: 3.93ms(13.61%), swap: 0.00ms(0.01%), execute: 23.81ms(82.44%), cur_step: 28.89ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 1.45ms(4.76%), comm: 4.12ms(13.53%), swap: 0.00ms(0.01%), execute: 24.86ms(81.71%), cur_step: 30.43ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 1.69ms(5.35%), comm: 4.52ms(14.35%), swap: 0.00ms(0.01%), execute: 25.30ms(80.29%), cur_step: 31.51ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 2.78ms(8.46%), comm: 4.29ms(13.07%), swap: 0.00ms(0.01%), execute: 25.78ms(78.46%), cur_step: 32.86ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 2.23ms(7.14%), comm: 4.15ms(13.29%), swap: 0.00ms(0.01%), execute: 24.82ms(79.56%), cur_step: 31.20ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 2.23ms(7.17%), comm: 4.18ms(13.43%), swap: 0.00ms(0.01%), execute: 24.69ms(79.39%), cur_step: 31.10ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 5.86ms(14.85%), comm: 7.60ms(19.25%), swap: 0.00ms(0.01%), execute: 26.02ms(65.90%), cur_step: 39.49ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 1.51ms(4.84%), comm: 4.48ms(14.36%), swap: 0.00ms(0.01%), execute: 25.22ms(80.79%), cur_step: 31.21ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 19, num_tokens: 19. schedule: 1.37ms(4.77%), comm: 2.97ms(10.37%), swap: 0.00ms(0.01%), execute: 24.29ms(84.84%), cur_step: 28.63ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.24ms(4.64%), comm: 2.53ms(9.46%), swap: 0.00ms(0.01%), execute: 22.93ms(85.90%), cur_step: 26.69ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 16, num_tokens: 16. schedule: 0.98ms(4.04%), comm: 2.47ms(10.14%), swap: 0.00ms(0.01%), execute: 20.90ms(85.82%), cur_step: 24.35ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 16, num_tokens: 16. schedule: 0.92ms(3.73%), comm: 2.27ms(9.18%), swap: 0.00ms(0.01%), execute: 21.51ms(87.08%), cur_step: 24.70ms
INFO 09-03 09:17:17 async_llm_engine.py:282] num_prefill: 0, num_decode: 16, num_tokens: 16. schedule: 0.94ms(3.93%), comm: 2.44ms(10.20%), swap: 0.00ms(0.01%), execute: 20.56ms(85.87%), cur_step: 23.94ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 16, num_tokens: 16. schedule: 0.94ms(3.72%), comm: 2.59ms(10.30%), swap: 0.00ms(0.01%), execute: 21.63ms(85.97%), cur_step: 25.16ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 15, num_tokens: 15. schedule: 0.92ms(3.39%), comm: 3.66ms(13.43%), swap: 0.01ms(0.02%), execute: 22.64ms(83.16%), cur_step: 27.22ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 15, num_tokens: 15. schedule: 2.09ms(7.64%), comm: 2.63ms(9.60%), swap: 0.00ms(0.01%), execute: 22.65ms(82.75%), cur_step: 27.38ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 14, num_tokens: 14. schedule: 0.92ms(3.65%), comm: 2.58ms(10.24%), swap: 0.00ms(0.01%), execute: 21.73ms(86.10%), cur_step: 25.23ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 14, num_tokens: 14. schedule: 0.87ms(3.55%), comm: 2.22ms(9.04%), swap: 0.00ms(0.01%), execute: 21.46ms(87.40%), cur_step: 24.55ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 0.87ms(3.75%), comm: 2.23ms(9.59%), swap: 0.00ms(0.01%), execute: 20.15ms(86.65%), cur_step: 23.26ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 0.85ms(3.68%), comm: 2.09ms(9.05%), swap: 0.00ms(0.01%), execute: 20.15ms(87.27%), cur_step: 23.09ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 0.82ms(3.52%), comm: 2.35ms(10.08%), swap: 0.00ms(0.01%), execute: 20.16ms(86.40%), cur_step: 23.34ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 0.81ms(3.60%), comm: 2.09ms(9.27%), swap: 0.00ms(0.01%), execute: 19.64ms(87.12%), cur_step: 22.55ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 0.81ms(3.31%), comm: 2.31ms(9.40%), swap: 0.00ms(0.01%), execute: 21.42ms(87.28%), cur_step: 24.54ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 10, num_tokens: 10. schedule: 0.66ms(3.02%), comm: 1.87ms(8.57%), swap: 0.00ms(0.02%), execute: 19.26ms(88.39%), cur_step: 21.79ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 10, num_tokens: 10. schedule: 0.65ms(3.10%), comm: 1.78ms(8.56%), swap: 0.00ms(0.01%), execute: 18.41ms(88.33%), cur_step: 20.84ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 10, num_tokens: 10. schedule: 0.66ms(3.04%), comm: 1.97ms(9.12%), swap: 0.00ms(0.01%), execute: 19.00ms(87.84%), cur_step: 21.63ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 10, num_tokens: 10. schedule: 0.63ms(2.84%), comm: 2.08ms(9.32%), swap: 0.00ms(0.01%), execute: 19.55ms(87.83%), cur_step: 22.26ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 9, num_tokens: 9. schedule: 0.62ms(2.95%), comm: 1.96ms(9.38%), swap: 0.00ms(0.01%), execute: 18.30ms(87.66%), cur_step: 20.87ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 9, num_tokens: 9. schedule: 0.62ms(2.85%), comm: 1.91ms(8.74%), swap: 0.00ms(0.01%), execute: 19.27ms(88.39%), cur_step: 21.80ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 9, num_tokens: 9. schedule: 0.60ms(2.52%), comm: 2.56ms(10.74%), swap: 0.00ms(0.01%), execute: 20.66ms(86.73%), cur_step: 23.82ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 0, num_decode: 9, num_tokens: 9. schedule: 1.03ms(3.94%), comm: 2.32ms(8.84%), swap: 0.00ms(0.01%), execute: 22.92ms(87.21%), cur_step: 26.28ms
INFO 09-03 09:17:18 async_llm_engine.py:282] num_prefill: 4, num_decode: 0, num_tokens: 2287. schedule: 0.71ms(0.19%), comm: 6.31ms(1.64%), swap: 0.00ms(0.00%), execute: 377.99ms(98.17%), cur_step: 385.02ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 4, num_decode: 0, num_tokens: 2070. schedule: 1.04ms(0.29%), comm: 8.55ms(2.35%), swap: 0.00ms(0.00%), execute: 354.97ms(97.37%), cur_step: 364.57ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.32ms(4.56%), comm: 3.77ms(12.98%), swap: 0.00ms(0.01%), execute: 23.92ms(82.45%), cur_step: 29.01ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 2.31ms(5.84%), comm: 14.19ms(35.93%), swap: 0.00ms(0.01%), execute: 22.99ms(58.22%), cur_step: 39.49ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.51ms(5.02%), comm: 4.31ms(14.30%), swap: 0.00ms(0.01%), execute: 24.32ms(80.66%), cur_step: 30.15ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.96ms(6.41%), comm: 4.02ms(13.16%), swap: 0.00ms(0.01%), execute: 24.56ms(80.42%), cur_step: 30.54ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.30ms(4.34%), comm: 3.87ms(12.93%), swap: 0.00ms(0.01%), execute: 24.73ms(82.72%), cur_step: 29.89ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 2.33ms(7.51%), comm: 4.86ms(15.66%), swap: 0.00ms(0.01%), execute: 23.83ms(76.82%), cur_step: 31.02ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 2.16ms(7.28%), comm: 4.02ms(13.53%), swap: 0.02ms(0.05%), execute: 23.54ms(79.14%), cur_step: 29.74ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.35ms(4.89%), comm: 3.15ms(11.41%), swap: 0.00ms(0.01%), execute: 23.12ms(83.69%), cur_step: 27.63ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.38ms(4.62%), comm: 4.32ms(14.47%), swap: 0.00ms(0.01%), execute: 24.19ms(80.91%), cur_step: 29.89ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.39ms(4.75%), comm: 4.01ms(13.69%), swap: 0.00ms(0.01%), execute: 23.89ms(81.55%), cur_step: 29.30ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 17, num_tokens: 17. schedule: 1.34ms(4.75%), comm: 4.07ms(14.40%), swap: 0.00ms(0.01%), execute: 22.85ms(80.84%), cur_step: 28.27ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 15, num_tokens: 15. schedule: 1.81ms(6.87%), comm: 2.71ms(10.27%), swap: 0.00ms(0.02%), execute: 21.85ms(82.85%), cur_step: 26.37ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 15, num_tokens: 15. schedule: 0.83ms(3.44%), comm: 2.35ms(9.72%), swap: 0.00ms(0.01%), execute: 20.98ms(86.83%), cur_step: 24.17ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 15, num_tokens: 15. schedule: 1.53ms(6.26%), comm: 2.65ms(10.83%), swap: 0.00ms(0.01%), execute: 20.31ms(82.90%), cur_step: 24.50ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 14, num_tokens: 14. schedule: 1.31ms(5.19%), comm: 3.47ms(13.76%), swap: 0.00ms(0.01%), execute: 20.43ms(81.05%), cur_step: 25.20ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 14, num_tokens: 14. schedule: 1.88ms(7.38%), comm: 2.76ms(10.85%), swap: 0.00ms(0.01%), execute: 20.79ms(81.76%), cur_step: 25.43ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 14, num_tokens: 14. schedule: 1.29ms(5.31%), comm: 3.44ms(14.15%), swap: 0.00ms(0.01%), execute: 19.56ms(80.53%), cur_step: 24.29ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 14, num_tokens: 14. schedule: 1.93ms(6.80%), comm: 3.36ms(11.84%), swap: 0.00ms(0.01%), execute: 23.08ms(81.36%), cur_step: 28.37ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 1.90ms(7.64%), comm: 2.43ms(9.78%), swap: 0.00ms(0.01%), execute: 20.50ms(82.56%), cur_step: 24.83ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 0.82ms(3.45%), comm: 2.96ms(12.51%), swap: 0.00ms(0.01%), execute: 19.89ms(84.03%), cur_step: 23.67ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 1.01ms(4.30%), comm: 3.22ms(13.73%), swap: 0.00ms(0.01%), execute: 19.25ms(81.96%), cur_step: 23.48ms
INFO 09-03 09:17:19 async_llm_engine.py:282] num_prefill: 0, num_decode: 13, num_tokens: 13. schedule: 1.80ms(7.01%), comm: 3.15ms(12.26%), swap: 0.00ms(0.01%), execute: 20.73ms(80.73%), cur_step: 25.68ms
